,Time,Vibration RMS Velocity,Temperature,Name,Datetime
241,10.8.2022 23:11:10,0.35,31.9,control valve,2022-08-10 23:11:10
241,10.8.2022 23:11:14,0.77,29.6,control cabinet,2022-08-10 23:11:14
240,10.8.2022 23:19:00,0.16,52.5,humidifier Condair,2022-08-10 23:19:00
242,10.8.2022 23:23:53,1.06,28.4,air fan,2022-08-10 23:23:53
241,10.8.2022 23:30:45,0.65,39.0,HVAC drive,2022-08-10 23:30:45
240,11.8.2022 00:11:15,0.33,31.9,control valve,2022-08-11 00:11:15
240,11.8.2022 00:11:20,0.8,29.6,control cabinet,2022-08-11 00:11:20
239,11.8.2022 00:19:21,0.28,52.3,humidifier Condair,2022-08-11 00:19:21
241,11.8.2022 00:23:52,0.95,28.4,air fan,2022-08-11 00:23:52
240,11.8.2022 00:30:55,0.5,39.0,HVAC drive,2022-08-11 00:30:55
239,22.8.2022 14:34:47,0.45,38.1,HVAC drive,2022-08-22 14:34:47
238,22.8.2022 14:36:21,0.39,51.6,humidifier Condair,2022-08-22 14:36:21
240,22.8.2022 14:37:18,0.73,27.3,air fan,2022-08-22 14:37:18
239,22.8.2022 14:51:44,0.42,30.7,control valve,2022-08-22 14:51:44
239,22.8.2022 14:59:40,0.72,29.2,control cabinet,2022-08-22 14:59:40
238,22.8.2022 15:34:59,0.49,38.0,HVAC drive,2022-08-22 15:34:59
237,22.8.2022 15:36:44,0.23,51.8,humidifier Condair,2022-08-22 15:36:44
239,22.8.2022 15:37:18,0.99,27.3,air fan,2022-08-22 15:37:18
238,22.8.2022 15:51:56,0.4,31.0,control valve,2022-08-22 15:51:56
238,22.8.2022 15:59:48,0.77,29.3,control cabinet,2022-08-22 15:59:48
237,22.8.2022 16:35:08,0.46,38.4,HVAC drive,2022-08-22 16:35:08
236,22.8.2022 16:37:05,0.69,52.4,humidifier Condair,2022-08-22 16:37:05
238,22.8.2022 16:37:17,0.84,27.8,air fan,2022-08-22 16:37:17
237,22.8.2022 16:52:01,0.39,31.3,control valve,2022-08-22 16:52:01
237,22.8.2022 16:59:54,0.76,29.3,control cabinet,2022-08-22 16:59:54
236,22.8.2022 17:35:16,0.4,38.5,HVAC drive,2022-08-22 17:35:16
237,22.8.2022 17:37:15,0.73,27.8,air fan,2022-08-22 17:37:15
235,22.8.2022 17:37:26,0.12,52.4,humidifier Condair,2022-08-22 17:37:26
236,22.8.2022 17:52:06,0.37,31.4,control valve,2022-08-22 17:52:06
236,22.8.2022 18:00:01,0.77,29.3,control cabinet,2022-08-22 18:00:01
235,22.8.2022 18:35:26,0.46,38.6,HVAC drive,2022-08-22 18:35:26
236,22.8.2022 18:37:16,0.88,27.8,air fan,2022-08-22 18:37:16
234,22.8.2022 18:37:47,0.31,52.2,humidifier Condair,2022-08-22 18:37:47
235,22.8.2022 18:52:12,0.4,31.4,control valve,2022-08-22 18:52:12
235,22.8.2022 19:00:07,0.76,29.4,control cabinet,2022-08-22 19:00:07
234,22.8.2022 19:35:35,0.37,38.6,HVAC drive,2022-08-22 19:35:35
235,22.8.2022 19:37:17,0.77,27.8,air fan,2022-08-22 19:37:17
233,22.8.2022 19:38:10,0.12,52.1,humidifier Condair,2022-08-22 19:38:10
234,22.8.2022 19:52:16,0.43,31.3,control valve,2022-08-22 19:52:16
234,22.8.2022 20:00:13,0.77,29.4,control cabinet,2022-08-22 20:00:13
233,22.8.2022 20:35:44,0.44,38.5,HVAC drive,2022-08-22 20:35:44
234,22.8.2022 20:37:17,0.59,27.8,air fan,2022-08-22 20:37:17
232,22.8.2022 20:38:30,0.12,49.1,humidifier Condair,2022-08-22 20:38:30
233,22.8.2022 20:52:21,0.44,30.4,control valve,2022-08-22 20:52:21
233,22.8.2022 21:00:18,0.76,29.3,control cabinet,2022-08-22 21:00:18
232,22.8.2022 21:35:54,0.49,38.4,HVAC drive,2022-08-22 21:35:54
233,22.8.2022 21:37:16,0.84,27.6,air fan,2022-08-22 21:37:16
231,22.8.2022 21:38:47,0.12,45.8,humidifier Condair,2022-08-22 21:38:47
232,22.8.2022 21:52:26,0.48,30.3,control valve,2022-08-22 21:52:26
232,22.8.2022 22:00:23,0.76,29.3,control cabinet,2022-08-22 22:00:23
231,22.8.2022 22:36:03,0.5,38.6,HVAC drive,2022-08-22 22:36:03
232,22.8.2022 22:37:14,0.77,27.9,air fan,2022-08-22 22:37:14
230,22.8.2022 22:39:06,0.16,52.3,humidifier Condair,2022-08-22 22:39:06
231,22.8.2022 22:52:31,0.37,31.3,control valve,2022-08-22 22:52:31
231,22.8.2022 23:00:29,0.76,29.3,control cabinet,2022-08-22 23:00:29
230,22.8.2022 23:36:12,0.46,38.7,HVAC drive,2022-08-22 23:36:12
231,22.8.2022 23:37:13,0.84,28.0,air fan,2022-08-22 23:37:13
229,22.8.2022 23:39:28,0.84,52.6,humidifier Condair,2022-08-22 23:39:28
230,22.8.2022 23:52:36,0.43,31.5,control valve,2022-08-22 23:52:36
230,23.8.2022 00:00:35,0.77,29.4,control cabinet,2022-08-23 00:00:35
229,23.8.2022 00:36:22,0.45,38.8,HVAC drive,2022-08-23 00:36:22
230,23.8.2022 00:37:12,0.88,28.2,air fan,2022-08-23 00:37:12
228,23.8.2022 00:39:49,0.82,52.7,humidifier Condair,2022-08-23 00:39:49
229,23.8.2022 00:52:41,0.39,31.6,control valve,2022-08-23 00:52:41
229,23.8.2022 01:00:41,0.77,29.4,control cabinet,2022-08-23 01:00:41
228,23.8.2022 01:36:32,0.54,38.8,HVAC drive,2022-08-23 01:36:32
229,23.8.2022 01:37:11,0.77,28.2,air fan,2022-08-23 01:37:11
227,23.8.2022 01:40:10,0.59,52.4,humidifier Condair,2022-08-23 01:40:10
228,23.8.2022 01:52:46,0.39,31.5,control valve,2022-08-23 01:52:46
228,23.8.2022 02:00:47,0.76,29.4,control cabinet,2022-08-23 02:00:47
227,23.8.2022 02:36:41,0.49,38.8,HVAC drive,2022-08-23 02:36:41
228,23.8.2022 02:37:09,0.77,28.3,air fan,2022-08-23 02:37:09
226,23.8.2022 02:40:32,0.36,52.1,humidifier Condair,2022-08-23 02:40:32
227,23.8.2022 02:52:50,0.45,31.5,control valve,2022-08-23 02:52:50
227,23.8.2022 03:00:52,0.76,29.4,control cabinet,2022-08-23 03:00:52
226,23.8.2022 03:36:51,0.46,38.8,HVAC drive,2022-08-23 03:36:51
227,23.8.2022 03:37:08,0.8,28.3,air fan,2022-08-23 03:37:08
225,23.8.2022 03:40:53,0.62,52.1,humidifier Condair,2022-08-23 03:40:53
226,23.8.2022 03:52:55,0.4,31.5,control valve,2022-08-23 03:52:55
226,23.8.2022 04:00:58,0.72,29.4,control cabinet,2022-08-23 04:00:58
225,23.8.2022 04:37:01,0.55,38.8,HVAC drive,2022-08-23 04:37:01
226,23.8.2022 04:37:07,0.91,28.3,air fan,2022-08-23 04:37:07
224,23.8.2022 04:41:15,0.12,52.2,humidifier Condair,2022-08-23 04:41:15
225,23.8.2022 04:53:00,0.43,31.5,control valve,2022-08-23 04:53:00
225,23.8.2022 05:01:03,0.77,29.4,control cabinet,2022-08-23 05:01:03
225,23.8.2022 05:37:06,0.77,28.3,air fan,2022-08-23 05:37:06
224,23.8.2022 05:37:11,0.5,38.8,HVAC drive,2022-08-23 05:37:11
223,23.8.2022 05:41:36,0.12,52.1,humidifier Condair,2022-08-23 05:41:36
224,23.8.2022 05:53:04,0.4,31.4,control valve,2022-08-23 05:53:04
224,23.8.2022 06:01:09,0.77,29.4,control cabinet,2022-08-23 06:01:09
224,23.8.2022 06:37:05,0.84,28.4,air fan,2022-08-23 06:37:05
223,23.8.2022 06:37:20,0.49,38.8,HVAC drive,2022-08-23 06:37:20
222,23.8.2022 06:41:57,0.16,52.1,humidifier Condair,2022-08-23 06:41:57
223,23.8.2022 06:53:10,0.48,31.4,control valve,2022-08-23 06:53:10
223,23.8.2022 07:01:14,0.76,29.4,control cabinet,2022-08-23 07:01:14
223,23.8.2022 07:37:03,0.8,28.4,air fan,2022-08-23 07:37:03
222,23.8.2022 07:37:29,0.43,38.8,HVAC drive,2022-08-23 07:37:29
221,23.8.2022 07:42:17,0.12,52.0,humidifier Condair,2022-08-23 07:42:17
222,23.8.2022 07:53:16,0.45,31.4,control valve,2022-08-23 07:53:16
222,23.8.2022 08:01:20,0.77,29.4,control cabinet,2022-08-23 08:01:20
222,23.8.2022 08:37:03,0.99,28.2,air fan,2022-08-23 08:37:03
221,23.8.2022 08:37:40,0.58,38.8,HVAC drive,2022-08-23 08:37:40
220,23.8.2022 08:42:38,0.16,51.9,humidifier Condair,2022-08-23 08:42:38
221,23.8.2022 08:53:21,0.43,31.1,control valve,2022-08-23 08:53:21
221,23.8.2022 09:01:26,0.72,29.3,control cabinet,2022-08-23 09:01:26
221,23.8.2022 09:37:02,0.84,27.6,air fan,2022-08-23 09:37:02
220,23.8.2022 09:37:50,0.54,38.5,HVAC drive,2022-08-23 09:37:50
219,23.8.2022 09:42:57,0.16,47.4,humidifier Condair,2022-08-23 09:42:57
220,23.8.2022 09:53:27,0.45,29.7,control valve,2022-08-23 09:53:27
220,23.8.2022 10:01:31,0.76,29.3,control cabinet,2022-08-23 10:01:31
220,23.8.2022 10:37:01,0.95,27.6,air fan,2022-08-23 10:37:01
219,23.8.2022 10:37:59,0.47,38.3,HVAC drive,2022-08-23 10:37:59
218,23.8.2022 10:43:13,0.16,46.3,humidifier Condair,2022-08-23 10:43:13
219,23.8.2022 10:53:31,0.42,29.8,control valve,2022-08-23 10:53:31
219,23.8.2022 11:01:37,0.73,29.3,control cabinet,2022-08-23 11:01:37
219,23.8.2022 11:36:59,0.95,27.5,air fan,2022-08-23 11:36:59
218,23.8.2022 11:38:09,0.49,38.2,HVAC drive,2022-08-23 11:38:09
217,23.8.2022 11:43:29,0.12,45.1,humidifier Condair,2022-08-23 11:43:29
218,23.8.2022 11:53:36,0.39,29.3,control valve,2022-08-23 11:53:36
218,23.8.2022 12:01:43,0.76,29.2,control cabinet,2022-08-23 12:01:43
218,23.8.2022 12:36:57,0.77,27.3,air fan,2022-08-23 12:36:57
217,23.8.2022 12:38:18,0.46,37.9,HVAC drive,2022-08-23 12:38:18
216,23.8.2022 12:43:43,0.16,42.7,humidifier Condair,2022-08-23 12:43:43
217,23.8.2022 12:53:39,0.39,29.1,control valve,2022-08-23 12:53:39
217,23.8.2022 13:01:48,0.76,29.2,control cabinet,2022-08-23 13:01:48
217,23.8.2022 13:36:54,1.02,27.5,air fan,2022-08-23 13:36:54
216,23.8.2022 13:38:27,0.54,38.1,HVAC drive,2022-08-23 13:38:27
215,23.8.2022 13:43:56,0.16,41.3,humidifier Condair,2022-08-23 13:43:56
216,23.8.2022 13:53:44,0.4,29.8,control valve,2022-08-23 13:53:44
216,23.8.2022 14:01:54,0.76,29.2,control cabinet,2022-08-23 14:01:54
216,23.8.2022 14:36:52,0.84,27.7,air fan,2022-08-23 14:36:52
215,23.8.2022 14:38:36,0.48,38.3,HVAC drive,2022-08-23 14:38:36
214,23.8.2022 14:44:09,0.16,40.2,humidifier Condair,2022-08-23 14:44:09
215,23.8.2022 14:53:48,0.43,29.9,control valve,2022-08-23 14:53:48
215,23.8.2022 15:02:00,0.72,29.3,control cabinet,2022-08-23 15:02:00
215,23.8.2022 15:36:56,0.87,27.9,air fan,2022-08-23 15:36:56
214,23.8.2022 15:38:46,0.49,38.5,HVAC drive,2022-08-23 15:38:46
213,23.8.2022 15:44:25,0.16,51.0,humidifier Condair,2022-08-23 15:44:25
214,23.8.2022 15:53:53,0.47,31.1,control valve,2022-08-23 15:53:53
214,23.8.2022 16:02:08,0.76,29.4,control cabinet,2022-08-23 16:02:08
214,23.8.2022 16:36:56,1.1,28.0,air fan,2022-08-23 16:36:56
213,23.8.2022 16:38:56,0.38,38.7,HVAC drive,2022-08-23 16:38:56
212,23.8.2022 16:44:46,0.12,52.0,humidifier Condair,2022-08-23 16:44:46
213,23.8.2022 16:53:58,0.37,31.5,control valve,2022-08-23 16:53:58
213,23.8.2022 17:02:15,0.72,29.4,control cabinet,2022-08-23 17:02:15
213,23.8.2022 17:36:54,1.06,28.1,air fan,2022-08-23 17:36:54
212,23.8.2022 17:39:05,0.57,38.7,HVAC drive,2022-08-23 17:39:05
211,23.8.2022 17:45:07,0.12,52.0,humidifier Condair,2022-08-23 17:45:07
212,23.8.2022 17:54:07,0.42,31.7,control valve,2022-08-23 17:54:07
212,23.8.2022 18:02:21,0.8,29.5,control cabinet,2022-08-23 18:02:21
212,23.8.2022 18:36:53,0.88,28.1,air fan,2022-08-23 18:36:53
211,23.8.2022 18:39:16,0.5,38.8,HVAC drive,2022-08-23 18:39:16
210,23.8.2022 18:45:28,0.6,52.1,humidifier Condair,2022-08-23 18:45:28
211,23.8.2022 18:54:17,0.42,31.7,control valve,2022-08-23 18:54:17
211,23.8.2022 19:02:29,0.77,29.5,control cabinet,2022-08-23 19:02:29
211,23.8.2022 19:36:51,1.02,28.0,air fan,2022-08-23 19:36:51
210,23.8.2022 19:39:26,0.52,38.7,HVAC drive,2022-08-23 19:39:26
209,23.8.2022 19:45:49,0.77,52.1,humidifier Condair,2022-08-23 19:45:49
210,23.8.2022 19:54:22,0.43,31.5,control valve,2022-08-23 19:54:22
210,23.8.2022 20:02:34,0.72,29.5,control cabinet,2022-08-23 20:02:34
210,23.8.2022 20:36:50,0.88,28.0,air fan,2022-08-23 20:36:50
209,23.8.2022 20:39:36,0.5,38.7,HVAC drive,2022-08-23 20:39:36
208,23.8.2022 20:46:09,0.17,52.1,humidifier Condair,2022-08-23 20:46:09
209,23.8.2022 20:54:27,0.37,31.4,control valve,2022-08-23 20:54:27
209,23.8.2022 21:02:41,0.77,29.4,control cabinet,2022-08-23 21:02:41
209,23.8.2022 21:36:49,1.06,27.6,air fan,2022-08-23 21:36:49
208,23.8.2022 21:39:46,0.43,38.5,HVAC drive,2022-08-23 21:39:46
207,23.8.2022 21:46:30,0.3,52.1,humidifier Condair,2022-08-23 21:46:30
208,23.8.2022 21:54:32,0.42,31.0,control valve,2022-08-23 21:54:32
208,23.8.2022 22:02:46,0.77,29.4,control cabinet,2022-08-23 22:02:46
208,23.8.2022 22:36:47,0.88,27.6,air fan,2022-08-23 22:36:47
207,23.8.2022 22:39:56,0.6,38.4,HVAC drive,2022-08-23 22:39:56
206,23.8.2022 22:46:51,0.53,52.3,humidifier Condair,2022-08-23 22:46:51
207,23.8.2022 22:54:35,0.45,30.9,control valve,2022-08-23 22:54:35
207,23.8.2022 23:02:51,0.77,29.4,control cabinet,2022-08-23 23:02:51
207,23.8.2022 23:36:45,0.77,27.7,air fan,2022-08-23 23:36:45
206,23.8.2022 23:40:04,0.71,38.4,HVAC drive,2022-08-23 23:40:04
205,23.8.2022 23:47:12,0.62,52.5,humidifier Condair,2022-08-23 23:47:12
206,23.8.2022 23:54:40,0.48,30.9,control valve,2022-08-23 23:54:40
206,24.8.2022 00:02:58,0.76,29.4,control cabinet,2022-08-24 00:02:58
206,24.8.2022 00:36:45,0.73,27.6,air fan,2022-08-24 00:36:45
205,24.8.2022 00:40:14,0.47,38.4,HVAC drive,2022-08-24 00:40:14
204,24.8.2022 00:47:34,0.12,52.4,humidifier Condair,2022-08-24 00:47:34
205,24.8.2022 00:54:45,0.43,30.9,control valve,2022-08-24 00:54:45
205,24.8.2022 01:03:05,0.77,29.4,control cabinet,2022-08-24 01:03:05
205,24.8.2022 01:36:43,0.91,27.9,air fan,2022-08-24 01:36:43
204,24.8.2022 01:40:23,0.45,38.6,HVAC drive,2022-08-24 01:40:23
203,24.8.2022 01:47:55,0.65,52.4,humidifier Condair,2022-08-24 01:47:55
204,24.8.2022 01:54:50,0.45,31.5,control valve,2022-08-24 01:54:50
204,24.8.2022 02:03:11,0.72,29.4,control cabinet,2022-08-24 02:03:11
204,24.8.2022 02:36:41,0.77,27.8,air fan,2022-08-24 02:36:41
203,24.8.2022 02:40:33,0.48,38.5,HVAC drive,2022-08-24 02:40:33
202,24.8.2022 02:48:16,0.36,52.3,humidifier Condair,2022-08-24 02:48:16
203,24.8.2022 02:54:54,0.48,31.1,control valve,2022-08-24 02:54:54
203,24.8.2022 03:03:16,0.76,29.4,control cabinet,2022-08-24 03:03:16
203,24.8.2022 03:36:40,0.73,27.8,air fan,2022-08-24 03:36:40
202,24.8.2022 03:40:41,0.55,38.5,HVAC drive,2022-08-24 03:40:41
201,24.8.2022 03:48:36,0.69,52.4,humidifier Condair,2022-08-24 03:48:36
202,24.8.2022 03:54:59,0.49,31.0,control valve,2022-08-24 03:54:59
202,24.8.2022 04:03:22,0.76,29.4,control cabinet,2022-08-24 04:03:22
202,24.8.2022 04:36:39,1.06,28.1,air fan,2022-08-24 04:36:39
201,24.8.2022 04:40:50,0.63,38.7,HVAC drive,2022-08-24 04:40:50
200,24.8.2022 04:48:57,0.3,52.4,humidifier Condair,2022-08-24 04:48:57
201,24.8.2022 04:55:03,0.49,31.4,control valve,2022-08-24 04:55:03
201,24.8.2022 05:03:28,0.76,29.4,control cabinet,2022-08-24 05:03:28
201,24.8.2022 05:36:37,0.95,28.2,air fan,2022-08-24 05:36:37
200,24.8.2022 05:40:59,0.54,38.7,HVAC drive,2022-08-24 05:40:59
199,24.8.2022 05:49:17,0.75,52.3,humidifier Condair,2022-08-24 05:49:17
200,24.8.2022 05:55:07,0.48,31.5,control valve,2022-08-24 05:55:07
200,24.8.2022 06:03:33,0.73,29.4,control cabinet,2022-08-24 06:03:33
200,24.8.2022 06:36:35,0.8,28.2,air fan,2022-08-24 06:36:35
199,24.8.2022 06:41:09,0.55,38.7,HVAC drive,2022-08-24 06:41:09
198,24.8.2022 06:49:38,0.68,52.3,humidifier Condair,2022-08-24 06:49:38
199,24.8.2022 06:55:12,0.36,31.5,control valve,2022-08-24 06:55:12
199,24.8.2022 07:03:39,0.72,29.4,control cabinet,2022-08-24 07:03:39
199,24.8.2022 07:36:36,0.95,28.2,air fan,2022-08-24 07:36:36
198,24.8.2022 07:41:19,0.49,38.8,HVAC drive,2022-08-24 07:41:19
197,24.8.2022 07:49:59,0.16,52.4,humidifier Condair,2022-08-24 07:49:59
198,24.8.2022 07:55:17,0.45,31.5,control valve,2022-08-24 07:55:17
198,24.8.2022 08:03:44,0.76,29.4,control cabinet,2022-08-24 08:03:44
198,24.8.2022 08:36:34,0.99,28.1,air fan,2022-08-24 08:36:34
197,24.8.2022 08:41:26,0.46,38.6,HVAC drive,2022-08-24 08:41:26
196,24.8.2022 08:50:20,0.12,52.4,humidifier Condair,2022-08-24 08:50:20
197,24.8.2022 08:55:23,0.54,31.1,control valve,2022-08-24 08:55:23
197,24.8.2022 09:03:51,0.8,29.4,control cabinet,2022-08-24 09:03:51
197,24.8.2022 09:36:33,0.84,27.5,air fan,2022-08-24 09:36:33
196,24.8.2022 09:41:36,0.59,38.3,HVAC drive,2022-08-24 09:41:36
195,24.8.2022 09:50:39,0.12,47.5,humidifier Condair,2022-08-24 09:50:39
196,24.8.2022 09:55:27,0.4,29.6,control valve,2022-08-24 09:55:27
196,24.8.2022 10:03:58,0.76,29.3,control cabinet,2022-08-24 10:03:58
196,24.8.2022 10:36:33,0.73,27.3,air fan,2022-08-24 10:36:33
195,24.8.2022 10:41:47,0.52,38.0,HVAC drive,2022-08-24 10:41:47
194,24.8.2022 10:50:58,0.12,44.5,humidifier Condair,2022-08-24 10:50:58
195,24.8.2022 10:55:32,0.4,29.2,control valve,2022-08-24 10:55:32
195,24.8.2022 11:04:08,0.77,29.3,control cabinet,2022-08-24 11:04:08
195,24.8.2022 11:36:32,0.87,27.2,air fan,2022-08-24 11:36:32
194,24.8.2022 11:42:01,0.54,37.7,HVAC drive,2022-08-24 11:42:01
193,24.8.2022 11:51:13,0.12,42.4,humidifier Condair,2022-08-24 11:51:13
194,24.8.2022 11:55:41,0.39,29.1,control valve,2022-08-24 11:55:41
194,24.8.2022 12:04:17,0.76,29.3,control cabinet,2022-08-24 12:04:17
194,24.8.2022 12:36:41,0.8,27.1,air fan,2022-08-24 12:36:41
193,24.8.2022 12:42:13,0.46,37.7,HVAC drive,2022-08-24 12:42:13
192,24.8.2022 12:51:29,0.12,40.8,humidifier Condair,2022-08-24 12:51:29
193,24.8.2022 12:55:46,0.4,29.0,control valve,2022-08-24 12:55:46
193,24.8.2022 13:04:27,0.72,29.3,control cabinet,2022-08-24 13:04:27
193,24.8.2022 13:36:42,0.8,27.2,air fan,2022-08-24 13:36:42
192,24.8.2022 13:42:29,0.45,37.9,HVAC drive,2022-08-24 13:42:29
191,24.8.2022 13:51:50,0.31,51.1,humidifier Condair,2022-08-24 13:51:50
192,24.8.2022 13:55:52,0.45,30.3,control valve,2022-08-24 13:55:52
192,24.8.2022 14:04:36,0.76,29.3,control cabinet,2022-08-24 14:04:36
192,24.8.2022 14:36:41,0.69,27.2,air fan,2022-08-24 14:36:41
191,24.8.2022 14:42:40,0.4,38.1,HVAC drive,2022-08-24 14:42:40
190,24.8.2022 14:52:12,0.34,51.6,humidifier Condair,2022-08-24 14:52:12
191,24.8.2022 14:55:58,0.45,30.7,control valve,2022-08-24 14:55:58
191,24.8.2022 15:04:43,0.72,29.4,control cabinet,2022-08-24 15:04:43
191,24.8.2022 15:36:39,0.8,27.5,air fan,2022-08-24 15:36:39
190,24.8.2022 15:42:51,0.49,38.2,HVAC drive,2022-08-24 15:42:51
189,24.8.2022 15:52:33,0.64,52.2,humidifier Condair,2022-08-24 15:52:33
190,24.8.2022 15:56:02,0.5,31.1,control valve,2022-08-24 15:56:02
190,24.8.2022 16:04:49,0.72,29.4,control cabinet,2022-08-24 16:04:49
190,24.8.2022 16:36:41,1.02,27.9,air fan,2022-08-24 16:36:41
189,24.8.2022 16:43:01,0.52,38.5,HVAC drive,2022-08-24 16:43:01
188,24.8.2022 16:52:54,0.77,52.1,humidifier Condair,2022-08-24 16:52:54
189,24.8.2022 16:56:08,0.48,31.4,control valve,2022-08-24 16:56:08
189,24.8.2022 17:04:55,0.76,29.4,control cabinet,2022-08-24 17:04:55
189,24.8.2022 17:36:41,0.91,28.0,air fan,2022-08-24 17:36:41
188,24.8.2022 17:43:12,0.48,38.6,HVAC drive,2022-08-24 17:43:12
187,24.8.2022 17:53:18,0.17,52.3,humidifier Condair,2022-08-24 17:53:18
188,24.8.2022 17:56:15,0.39,31.5,control valve,2022-08-24 17:56:15
188,24.8.2022 18:05:03,0.72,29.4,control cabinet,2022-08-24 18:05:03
188,24.8.2022 18:36:39,0.91,28.0,air fan,2022-08-24 18:36:39
187,24.8.2022 18:43:21,0.57,38.7,HVAC drive,2022-08-24 18:43:21
186,24.8.2022 18:53:39,0.89,52.2,humidifier Condair,2022-08-24 18:53:39
187,24.8.2022 18:56:21,0.42,31.7,control valve,2022-08-24 18:56:21
187,24.8.2022 19:05:09,0.72,29.5,control cabinet,2022-08-24 19:05:09
187,24.8.2022 19:36:37,0.91,28.1,air fan,2022-08-24 19:36:37
186,24.8.2022 19:43:31,0.48,38.8,HVAC drive,2022-08-24 19:43:31
185,24.8.2022 19:53:59,0.81,52.2,humidifier Condair,2022-08-24 19:53:59
186,24.8.2022 19:56:25,0.39,31.7,control valve,2022-08-24 19:56:25
186,24.8.2022 20:05:14,0.77,29.5,control cabinet,2022-08-24 20:05:14
186,24.8.2022 20:36:36,0.99,28.1,air fan,2022-08-24 20:36:36
185,24.8.2022 20:43:40,0.44,38.8,HVAC drive,2022-08-24 20:43:40
184,24.8.2022 20:54:20,0.16,51.8,humidifier Condair,2022-08-24 20:54:20
185,24.8.2022 20:56:30,0.39,31.6,control valve,2022-08-24 20:56:30
185,24.8.2022 21:05:20,0.76,29.5,control cabinet,2022-08-24 21:05:20
185,24.8.2022 21:36:35,0.91,28.0,air fan,2022-08-24 21:36:35
184,24.8.2022 21:43:50,0.68,38.7,HVAC drive,2022-08-24 21:43:50
183,24.8.2022 21:54:40,0.16,49.0,humidifier Condair,2022-08-24 21:54:40
184,24.8.2022 21:56:33,0.42,30.7,control valve,2022-08-24 21:56:33
184,24.8.2022 22:05:27,0.76,29.4,control cabinet,2022-08-24 22:05:27
184,24.8.2022 22:36:34,0.84,28.0,air fan,2022-08-24 22:36:34
183,24.8.2022 22:43:59,0.5,38.6,HVAC drive,2022-08-24 22:43:59
182,24.8.2022 22:54:58,0.12,49.7,humidifier Condair,2022-08-24 22:54:58
183,24.8.2022 22:56:38,0.4,30.4,control valve,2022-08-24 22:56:38
183,24.8.2022 23:05:32,0.76,29.4,control cabinet,2022-08-24 23:05:32
183,24.8.2022 23:36:32,0.91,28.0,air fan,2022-08-24 23:36:32
182,24.8.2022 23:44:08,0.47,38.6,HVAC drive,2022-08-24 23:44:08
181,24.8.2022 23:55:15,0.16,47.0,humidifier Condair,2022-08-24 23:55:15
182,24.8.2022 23:56:43,0.43,30.3,control valve,2022-08-24 23:56:43
182,25.8.2022 00:05:38,0.76,29.4,control cabinet,2022-08-25 00:05:38
182,25.8.2022 00:36:31,0.91,27.9,air fan,2022-08-25 00:36:31
181,25.8.2022 00:44:17,0.48,38.5,HVAC drive,2022-08-25 00:44:17
180,25.8.2022 00:55:31,0.12,44.0,humidifier Condair,2022-08-25 00:55:31
181,25.8.2022 00:56:47,0.37,29.9,control valve,2022-08-25 00:56:47
181,25.8.2022 01:05:43,0.73,29.4,control cabinet,2022-08-25 01:05:43
181,25.8.2022 01:36:30,1.02,27.5,air fan,2022-08-25 01:36:30
180,25.8.2022 01:44:27,0.45,38.3,HVAC drive,2022-08-25 01:44:27
179,25.8.2022 01:55:45,0.16,41.9,humidifier Condair,2022-08-25 01:55:45
180,25.8.2022 01:56:51,0.37,29.4,control valve,2022-08-25 01:56:51
180,25.8.2022 02:05:48,0.76,29.3,control cabinet,2022-08-25 02:05:48
180,25.8.2022 02:36:30,0.8,27.3,air fan,2022-08-25 02:36:30
179,25.8.2022 02:44:37,0.66,37.9,HVAC drive,2022-08-25 02:44:37
178,25.8.2022 02:55:57,0.16,40.2,humidifier Condair,2022-08-25 02:55:57
179,25.8.2022 02:56:55,0.47,29.2,control valve,2022-08-25 02:56:55
179,25.8.2022 03:05:56,0.77,29.2,control cabinet,2022-08-25 03:05:56
179,25.8.2022 03:36:29,0.8,27.3,air fan,2022-08-25 03:36:29
178,25.8.2022 03:44:46,0.43,37.8,HVAC drive,2022-08-25 03:44:46
177,25.8.2022 03:56:09,0.12,38.9,humidifier Condair,2022-08-25 03:56:09
178,25.8.2022 03:56:59,0.45,29.2,control valve,2022-08-25 03:56:59
178,25.8.2022 04:06:02,0.72,29.2,control cabinet,2022-08-25 04:06:02
178,25.8.2022 04:36:28,0.8,27.2,air fan,2022-08-25 04:36:28
177,25.8.2022 04:44:55,0.4,37.8,HVAC drive,2022-08-25 04:44:55
176,25.8.2022 04:56:20,0.12,37.8,humidifier Condair,2022-08-25 04:56:20
177,25.8.2022 04:57:03,0.43,29.0,control valve,2022-08-25 04:57:03
177,25.8.2022 05:06:08,0.76,29.2,control cabinet,2022-08-25 05:06:08
177,25.8.2022 05:36:27,0.77,27.1,air fan,2022-08-25 05:36:27
176,25.8.2022 05:45:05,0.57,37.7,HVAC drive,2022-08-25 05:45:05
175,25.8.2022 05:56:31,0.12,36.8,humidifier Condair,2022-08-25 05:56:31
176,25.8.2022 05:57:07,0.39,29.0,control valve,2022-08-25 05:57:07
176,25.8.2022 06:06:14,0.76,29.2,control cabinet,2022-08-25 06:06:14
176,25.8.2022 06:36:25,0.8,27.1,air fan,2022-08-25 06:36:25
175,25.8.2022 06:45:14,0.48,37.6,HVAC drive,2022-08-25 06:45:14
174,25.8.2022 06:56:39,0.12,36.0,humidifier Condair,2022-08-25 06:56:39
175,25.8.2022 06:57:11,0.43,28.9,control valve,2022-08-25 06:57:11
